id,class
29502,0
29503,1
29504,1
29505,0
29506,1
29507,0
29508,1
29509,0
29510,0
29511,0
29512,1
29513,1
29514,0
29515,0
29516,1
29517,0
29518,0
29519,1
29520,0
29521,0
29522,0
29523,0
29524,1
29525,0
29526,1
29527,0
29528,0
29529,1
29530,1
29531,0
29532,0
29533,0
29534,1
29535,1
29536,1
29537,1
29538,0
29539,1
29540,1
29541,0
29542,0
29543,1
29544,0
29545,1
29546,1
29547,0
29548,1
29549,1
29550,0
29551,1
29552,1
29553,1
29554,1
29555,1
29556,1
29557,0
29558,0
29559,1
29560,0
29561,1
29562,1
29563,1
29564,1
29565,0
29566,0
29567,1
29568,1
29569,1
29570,1
29571,0
29572,0
29573,0
29574,1
29575,0
29576,1
29577,0
29578,1
29579,1
29580,0
29581,0
29582,0
29583,0
29584,1
29585,0
29586,1
29587,0
29588,0
29589,0
29590,1
29591,0
29592,1
29593,0
29594,0
29595,1
29596,0
29597,0
29598,1
29599,0
29600,0
29601,0
29602,1
29603,0
29604,1
29605,1
29606,1
29607,1
29608,0
29609,0
29610,0
29611,1
29612,1
29613,1
29614,1
29615,1
29616,0
29617,1
29618,1
29619,0
29620,0
29621,1
29622,0
29623,1
29624,1
29625,1
29626,0
29627,1
29628,0
29629,1
29630,0
29631,0
29632,0
29633,1
29634,1
29635,0
29636,1
29637,0
29638,0
29639,0
29640,0
29641,0
29642,1
29643,0
29644,1
29645,1
29646,1
29647,1
29648,0
29649,1
29650,0
29651,1
29652,1
29653,0
29654,1
29655,1
29656,0
29657,1
29658,1
29659,1
29660,1
29661,0
29662,0
29663,0
29664,1
29665,1
29666,1
29667,0
29668,0
29669,0
29670,0
29671,1
29672,1
29673,1
29674,0
29675,0
29676,1
29677,1
29678,1
29679,1
29680,0
29681,1
29682,1
29683,1
29684,0
29685,1
29686,1
29687,1
29688,0
29689,0
29690,0
29691,1
29692,0
29693,0
29694,1
29695,1
29696,0
29697,0
29698,0
29699,0
29700,0
29701,0
29702,1
29703,0
29704,1
29705,1
29706,1
29707,0
29708,1
29709,1
29710,0
29711,0
29712,1
29713,1
29714,0
29715,0
29716,0
29717,0
29718,0
29719,1
29720,1
29721,1
29722,0
29723,0
29724,0
29725,0
29726,0
29727,1
29728,0
29729,0
29730,1
29731,0
29732,1
29733,0
29734,0
29735,0
29736,1
29737,1
29738,1
29739,1
29740,0
29741,1
29742,1
29743,0
29744,1
29745,1
29746,0
29747,1
29748,0
29749,1
29750,1
29751,1
29752,0
29753,0
29754,0
29755,1
29756,0
29757,1
29758,0
29759,0
29760,1
29761,0
29762,1
29763,0
29764,1
29765,0
29766,0
29767,1
29768,1
29769,0
29770,1
29771,1
29772,1
29773,1
29774,1
29775,0
29776,0
29777,1
29778,1
29779,1
29780,0
29781,0
29782,1
29783,1
29784,0
29785,0
29786,0
29787,1
29788,0
29789,1
29790,0
29791,0
29792,1
29793,0
29794,1
29795,0
29796,0
29797,0
29798,1
29799,1
29800,1
29801,1
29802,1
29803,1
29804,1
29805,1
29806,1
29807,0
29808,1
29809,1
29810,0
29811,1
29812,0
29813,1
29814,1
29815,0
29816,1
29817,0
29818,0
29819,0
29820,1
29821,0
29822,1
29823,1
29824,1
29825,1
29826,0
29827,1
29828,0
29829,0
29830,1
29831,1
29832,1
29833,0
29834,0
29835,0
29836,1
29837,1
29838,1
29839,1
29840,1
29841,0
29842,0
29843,0
29844,1
29845,1
29846,0
29847,0
29848,1
29849,0
29850,1
29851,0
29852,1
29853,0
29854,0
29855,1
29856,0
29857,1
29858,0
29859,1
29860,1
29861,0
29862,0
29863,1
29864,1
29865,0
29866,0
29867,1
29868,1
29869,1
29870,0
29871,1
29872,1
29873,1
29874,0
29875,1
29876,1
29877,1
29878,1
29879,0
29880,1
29881,0
29882,1
29883,0
29884,1
29885,0
29886,0
29887,0
29888,0
29889,0
29890,1
29891,0
29892,0
29893,0
29894,0
29895,0
29896,1
29897,0
29898,1
29899,0
29900,0
29901,0
29902,1
29903,0
29904,1
29905,1
29906,1
29907,1
29908,0
29909,1
29910,1
29911,1
29912,1
29913,1
29914,0
29915,1
29916,1
29917,0
29918,1
29919,1
29920,0
29921,1
29922,0
29923,0
29924,0
29925,1
29926,1
29927,0
29928,0
29929,1
29930,0
29931,1
29932,0
29933,0
29934,1
29935,1
29936,0
29937,1
29938,0
29939,0
29940,1
29941,0
29942,1
29943,1
29944,1
29945,0
29946,0
29947,0
29948,1
29949,0
29950,0
29951,0
29952,1
29953,1
29954,1
29955,1
29956,0
29957,0
29958,1
29959,1
29960,1
29961,1
29962,0
29963,1
29964,1
29965,1
29966,1
29967,0
29968,1
29969,1
29970,0
29971,1
29972,0
29973,0
29974,0
29975,1
29976,0
29977,0
29978,1
29979,1
29980,0
29981,0
29982,1
29983,0
29984,1
29985,1
29986,1
29987,1
29988,0
29989,1
29990,0
29991,0
29992,1
29993,0
29994,0
29995,0
29996,0
29997,1
29998,1
29999,0
30000,1
30001,0
30002,1
30003,0
30004,0
30005,1
30006,0
30007,0
30008,1
30009,0
30010,1
30011,1
30012,0
30013,0
30014,1
30015,0
30016,0
30017,1
30018,0
30019,0
30020,1
30021,0
30022,1
30023,1
30024,1
30025,0
30026,1
30027,1
30028,1
30029,0
30030,1
30031,0
30032,0
30033,1
30034,1
30035,0
30036,0
30037,0
30038,1
30039,0
30040,1
30041,1
30042,1
30043,1
30044,1
30045,0
30046,1
30047,1
30048,1
30049,1
30050,1
30051,1
30052,1
30053,1
30054,1
30055,1
30056,0
30057,1
30058,0
30059,1
30060,0
30061,0
30062,1
30063,0
30064,1
30065,0
30066,0
30067,1
30068,1
30069,1
30070,1
30071,1
30072,1
30073,0
30074,0
30075,1
30076,0
30077,1
30078,1
30079,1
30080,0
30081,1
30082,1
30083,0
30084,0
30085,1
30086,1
30087,0
30088,0
30089,0
30090,0
30091,0
30092,0
30093,1
30094,1
30095,1
30096,0
30097,0
30098,0
30099,1
30100,0
30101,0
30102,1
30103,0
30104,0
30105,1
30106,0
30107,0
30108,0
30109,0
30110,0
30111,1
30112,1
30113,1
30114,0
30115,0
30116,0
30117,1
30118,1
30119,0
30120,0
30121,1
30122,1
30123,1
30124,0
30125,0
30126,0
30127,0
30128,0
30129,0
30130,0
30131,0
30132,1
30133,1
30134,1
30135,1
30136,0
30137,1
30138,0
30139,0
30140,1
30141,1
30142,0
30143,0
30144,0
30145,0
30146,0
30147,0
30148,1
30149,1
30150,1
30151,0
30152,0
30153,1
30154,1
30155,1
30156,0
30157,0
30158,0
30159,1
30160,0
30161,1
30162,1
30163,1
30164,0
30165,1
30166,1
30167,0
30168,1
30169,0
30170,0
30171,0
30172,0
30173,0
30174,0
30175,1
30176,0
30177,0
30178,1
30179,1
30180,0
30181,1
30182,0
30183,1
30184,0
30185,1
30186,1
30187,1
30188,0
30189,1
30190,0
30191,0
30192,1
30193,1
30194,1
30195,1
30196,1
30197,0
30198,0
30199,1
30200,1
30201,1
30202,1
30203,1
30204,0
30205,1
30206,0
30207,1
30208,1
30209,0
30210,1
30211,1
30212,1
30213,1
30214,1
30215,1
30216,0
30217,1
30218,0
30219,1
30220,1
30221,0
30222,1
30223,1
30224,0
30225,0
30226,0
30227,1
30228,1
30229,1
30230,0
30231,0
30232,1
30233,0
30234,0
30235,0
30236,0
30237,1
30238,0
30239,1
30240,1
30241,1
30242,1
30243,1
30244,1
30245,0
30246,1
30247,0
30248,1
30249,0
30250,0
30251,0
30252,0
30253,0
30254,0
30255,0
30256,0
30257,1
30258,1
30259,0
30260,1
30261,0
30262,0
30263,0
30264,1
30265,0
30266,0
30267,1
30268,0
30269,1
30270,0
30271,1
30272,0
30273,1
30274,1
30275,1
30276,0
30277,1
30278,1
30279,1
30280,1
30281,0
30282,1
30283,1
30284,1
30285,1
30286,1
30287,0
30288,0
30289,1
30290,0
30291,1
30292,0
30293,0
30294,1
30295,0
30296,1
30297,1
30298,1
30299,1
30300,1
30301,1
30302,1
30303,1
30304,1
30305,0
30306,1
30307,1
30308,0
30309,0
30310,0
30311,1
30312,1
30313,1
30314,0
30315,1
30316,0
30317,0
30318,0
30319,0
30320,1
30321,1
30322,1
30323,1
30324,0
30325,1
30326,1
30327,1
30328,1
30329,1
30330,0
30331,0
30332,1
30333,1
30334,0
30335,0
30336,0
30337,1
30338,0
30339,1
30340,0
30341,1
30342,1
30343,1
30344,0
30345,1
30346,0
30347,0
30348,0
30349,0
30350,1
30351,0
30352,1
30353,0
30354,0
30355,0
30356,1
30357,0
30358,0
30359,1
30360,1
30361,0
30362,1
30363,1
30364,1
30365,0
30366,1
30367,1
30368,0
30369,1
30370,1
30371,1
30372,1
30373,1
30374,1
30375,1
30376,1
30377,0
30378,0
30379,1
30380,0
30381,1
30382,1
30383,1
30384,1
30385,1
30386,1
30387,0
30388,0
30389,1
30390,0
30391,0
30392,1
30393,1
30394,0
30395,1
30396,1
30397,1
30398,0
30399,0
30400,1
30401,0
30402,1
30403,0
30404,1
30405,0
30406,1
30407,0
30408,0
30409,1
30410,1
30411,1
30412,0
30413,0
30414,1
30415,1
30416,1
30417,0
30418,1
30419,1
30420,1
30421,1
30422,1
30423,0
30424,0
30425,1
30426,0
30427,0
30428,0
30429,1
30430,0
30431,0
30432,1
30433,0
30434,1
30435,1
30436,1
30437,0
30438,1
30439,1
30440,1
30441,1
30442,1
30443,0
30444,1
30445,1
30446,0
30447,0
30448,1
30449,0
30450,0
30451,1
30452,1
30453,0
30454,1
30455,1
30456,1
30457,0
30458,0
30459,1
30460,1
30461,0
30462,0
30463,1
30464,0
30465,1
30466,0
30467,1
30468,1
30469,0
30470,0
30471,0
30472,0
30473,1
30474,1
30475,0
30476,0
30477,0
30478,1
30479,1
30480,1
30481,0
30482,1
30483,1
30484,0
30485,1
30486,0
30487,0
30488,0
30489,1
30490,1
30491,0
30492,1
30493,0
30494,0
30495,0
30496,1
30497,0
30498,0
30499,0
30500,0
30501,0
30502,0
30503,1
30504,0
30505,0
30506,0
30507,1
30508,0
30509,1
30510,0
30511,0
30512,0
30513,0
30514,1
30515,0
30516,1
30517,0
30518,1
30519,1
30520,1
30521,1
30522,1
30523,0
30524,0
30525,1
30526,1
30527,1
30528,0
30529,1
30530,0
30531,0
30532,0
30533,1
30534,0
30535,0
30536,0
30537,1
30538,0
30539,0
30540,1
30541,0
30542,1
30543,0
30544,1
30545,0
30546,0
30547,1
30548,0
30549,0
30550,1
30551,0
30552,0
30553,1
30554,0
30555,0
30556,0
30557,1
30558,0
30559,0
30560,1
30561,1
30562,1
30563,1
30564,1
30565,1
30566,0
30567,1
30568,1
30569,0
30570,0
30571,0
30572,0
30573,0
30574,1
30575,0
30576,1
30577,1
30578,1
30579,1
30580,1
30581,0
30582,1
30583,1
30584,1
30585,0
30586,0
30587,1
30588,0
30589,0
30590,1
30591,0
30592,0
30593,0
30594,0
30595,1
30596,0
30597,0
30598,1
30599,0
30600,1
30601,0
30602,1
30603,1
30604,0
30605,0
30606,1
30607,1
30608,0
30609,0
30610,0
30611,0
30612,0
30613,0
30614,0
30615,0
30616,0
30617,1
30618,0
30619,1
30620,0
30621,0
30622,1
30623,1
30624,0
30625,0
30626,1
30627,1
30628,1
30629,1
30630,0
30631,1
30632,0
30633,1
30634,0
30635,1
30636,0
30637,1
30638,0
30639,0
30640,1
30641,1
30642,0
30643,1
30644,0
30645,1
30646,1
30647,0
30648,1
30649,0
30650,1
30651,1
30652,1
30653,1
30654,1
30655,1
30656,1
30657,1
30658,0
30659,1
30660,0
30661,0
30662,0
30663,1
30664,0
30665,0
30666,1
30667,0
30668,1
30669,0
30670,0
30671,1
30672,0
30673,0
30674,0
30675,1
30676,0
30677,0
30678,1
30679,1
30680,1
30681,0
30682,0
30683,1
30684,0
30685,0
30686,1
30687,1
30688,1
30689,0
30690,0
30691,0
30692,1
30693,0
30694,1
30695,0
30696,0
30697,0
30698,0
30699,0
30700,1
30701,1
30702,1
30703,1
30704,0
30705,1
30706,1
30707,1
30708,1
30709,1
30710,0
30711,0
30712,1
30713,0
30714,1
30715,1
30716,0
30717,1
30718,1
30719,0
30720,1
30721,1
30722,0
30723,1
30724,0
30725,1
30726,0
30727,1
30728,0
30729,0
30730,1
30731,1
30732,1
30733,0
30734,1
30735,0
30736,0
30737,0
30738,1
30739,1
30740,1
30741,0
30742,0
30743,1
30744,1
30745,1
30746,0
30747,0
30748,1
30749,0
30750,0
30751,1
30752,0
30753,1
30754,0
30755,1
30756,0
30757,0
30758,0
30759,0
30760,1
30761,1
30762,0
30763,0
30764,0
30765,1
30766,0
30767,1
30768,1
30769,1
30770,1
30771,1
30772,0
30773,1
30774,1
30775,0
30776,0
30777,0
30778,1
30779,0
30780,1
30781,1
30782,1
30783,1
30784,1
30785,1
30786,0
30787,1
30788,0
30789,1
30790,1
30791,1
30792,0
30793,0
30794,0
30795,0
30796,1
30797,0
30798,1
30799,1
30800,1
30801,1
30802,1
30803,0
30804,1
30805,0
30806,1
30807,0
30808,1
30809,1
30810,1
30811,0
30812,0
30813,0
30814,0
30815,0
30816,1
30817,0
30818,0
30819,0
30820,1
30821,0
30822,0
30823,0
30824,1
30825,1
30826,1
30827,1
30828,0
30829,0
30830,0
30831,1
30832,1
30833,1
30834,0
30835,0
30836,0
30837,1
30838,1
30839,1
30840,1
30841,0
30842,0
30843,0
30844,1
30845,1
30846,0
30847,0
30848,1
30849,0
30850,1
30851,1
30852,1
30853,0
30854,1
30855,1
30856,1
30857,0
30858,0
30859,1
30860,1
30861,0
30862,0
30863,0
30864,0
30865,1
30866,1
30867,0
30868,1
30869,0
30870,1
30871,0
30872,1
30873,0
30874,1
30875,0
30876,1
30877,1
30878,1
30879,0
30880,1
30881,0
30882,0
30883,0
30884,1
30885,0
30886,1
30887,1
30888,0
30889,1
30890,1
30891,1
30892,1
30893,1
30894,1
30895,1
30896,1
30897,0
30898,1
30899,0
30900,0
30901,1
30902,1
30903,1
30904,1
30905,0
30906,1
30907,0
30908,0
30909,0
30910,1
30911,0
30912,0
30913,1
30914,1
30915,0
30916,0
30917,0
30918,1
30919,0
30920,0
30921,0
30922,1
30923,1
30924,0
30925,1
30926,0
30927,1
30928,0
30929,0
30930,0
30931,1
30932,0
30933,1
30934,1
30935,0
30936,1
30937,0
30938,1
30939,0
30940,0
30941,0
30942,0
30943,1
30944,1
30945,1
30946,1
30947,0
30948,0
30949,0
30950,0
30951,1
30952,1
30953,0
30954,1
30955,1
30956,1
30957,0
30958,1
30959,1
30960,1
30961,0
30962,0
30963,0
30964,0
30965,0
30966,1
30967,0
30968,0
30969,0
30970,1
30971,0
30972,1
30973,0
30974,1
30975,1
30976,0
30977,1
30978,0
30979,0
30980,0
30981,0
30982,1
30983,1
30984,0
30985,1
30986,0
30987,1
30988,0
30989,0
30990,0
30991,1
30992,0
30993,1
30994,0
30995,0
30996,1
30997,0
30998,1
30999,0
31000,0
31001,0
31002,1
31003,1
31004,0
31005,0
31006,0
31007,1
31008,1
31009,1
31010,1
31011,1
31012,0
31013,1
31014,0
31015,1
31016,0
31017,1
31018,0
31019,0
31020,1
31021,1
31022,0
31023,1
31024,0
31025,1
31026,0
31027,1
31028,1
31029,0
31030,0
31031,1
31032,1
31033,1
31034,1
31035,1
31036,1
31037,1
31038,1
31039,1
31040,0
31041,0
31042,0
31043,1
31044,1
31045,0
31046,0
31047,1
31048,0
31049,1
31050,1
31051,1
31052,0
31053,1
31054,0
31055,1
31056,0
31057,0
31058,1
31059,1
31060,1
31061,0
31062,0
31063,0
31064,1
31065,0
31066,1
31067,1
31068,0
31069,1
31070,0
31071,0
31072,0
31073,0
31074,1
31075,0
31076,1
31077,0
31078,1
31079,0
31080,1
31081,1
31082,0
31083,1
31084,0
31085,0
31086,1
31087,1
31088,0
31089,1
31090,1
31091,0
31092,1
31093,1
31094,0
31095,1
31096,1
31097,0
31098,0
31099,1
31100,1
31101,1
31102,0
31103,0
31104,0
31105,1
31106,1
31107,1
31108,0
31109,1
31110,0
31111,1
31112,1
31113,1
31114,0
31115,1
31116,0
31117,1
31118,0
31119,0
31120,1
31121,1
31122,1
31123,1
31124,1
31125,0
31126,0
31127,1
31128,1
31129,0
31130,0
31131,0
31132,1
31133,1
31134,0
31135,1
31136,0
31137,1
31138,1
31139,1
31140,1
31141,1
31142,0
31143,0
31144,0
31145,0
31146,1
31147,0
31148,0
31149,1
31150,1
31151,0
31152,0
31153,0
31154,1
31155,0
31156,1
31157,1
31158,1
31159,1
31160,0
31161,1
31162,0
31163,0
31164,1
31165,1
31166,1
31167,1
31168,0
31169,0
31170,0
31171,1
31172,1
31173,1
31174,0
31175,0
31176,0
31177,1
31178,1
31179,0
31180,1
31181,1
31182,1
31183,1
31184,1
31185,0
31186,1
31187,0
31188,1
31189,1
31190,1
31191,1
31192,0
31193,1
31194,0
31195,1
31196,0
31197,1
31198,0
31199,0
31200,0
31201,0
31202,1
31203,0
31204,1
31205,0
31206,1
31207,1
31208,0
31209,1
31210,0
31211,1
31212,1
31213,1
31214,0
31215,1
31216,0
31217,0
31218,0
31219,1
31220,0
31221,1
31222,0
31223,1
31224,0
31225,1
31226,1
31227,0
31228,0
31229,0
31230,1
31231,1
31232,1
31233,1
31234,1
31235,1
31236,0
31237,0
31238,0
31239,1
31240,1
31241,0
31242,0
31243,0
31244,0
31245,1
31246,0
31247,1
31248,1
31249,1
31250,1
31251,1
31252,1
31253,1
31254,0
31255,0
31256,0
31257,0
31258,0
31259,1
31260,1
31261,0
31262,0
31263,0
31264,1
31265,1
31266,0
31267,1
31268,0
31269,0
31270,1
31271,0
31272,0
31273,0
31274,1
31275,0
31276,0
31277,0
31278,1
31279,1
31280,1
31281,1
31282,1
31283,0
31284,0
31285,0
31286,1
31287,0
31288,1
31289,1
31290,1
31291,1
31292,1
31293,1
31294,0
31295,0
31296,0
31297,1
31298,0
31299,0
31300,0
31301,0
31302,0
31303,1
31304,0
31305,1
31306,0
31307,0
31308,0
31309,1
31310,0
31311,1
31312,0
31313,0
31314,0
31315,1
31316,1
31317,1
31318,0
31319,0
31320,1
31321,1
31322,1
31323,0
31324,0
31325,1
31326,0
31327,1
31328,0
31329,1
31330,1
31331,0
31332,0
31333,1
31334,1
31335,1
31336,0
31337,1
31338,0
31339,1
31340,0
31341,1
31342,1
31343,1
31344,0
31345,1
31346,1
31347,1
31348,1
31349,1
31350,0
31351,1
31352,1
31353,0
31354,1
31355,1
31356,1
31357,0
31358,0
31359,1
31360,0
31361,0
31362,1
31363,1
31364,0
31365,1
31366,1
31367,0
31368,1
31369,0
31370,1
31371,1
31372,1
31373,1
31374,1
31375,0
31376,1
31377,0
31378,0
31379,0
31380,0
31381,1
31382,1
31383,1
31384,0
31385,0
31386,0
31387,0
31388,1
31389,1
31390,1
31391,1
31392,0
31393,0
31394,1
31395,0
31396,0
31397,0
31398,0
31399,1
31400,1
31401,1
31402,0
31403,1
31404,1
31405,1
31406,0
31407,1
31408,0
31409,1
31410,1
31411,0
31412,1
31413,0
31414,0
31415,1
31416,0
31417,0
31418,1
31419,0
31420,1
31421,1
31422,1
31423,0
31424,0
31425,0
31426,1
31427,1
31428,0
31429,0
31430,0
31431,1
31432,1
31433,0
31434,0
31435,1
31436,0
31437,1
31438,0
31439,1
31440,0
31441,0
31442,1
31443,0
31444,1
31445,0
31446,1
31447,0
31448,0
31449,0
31450,0
31451,0
31452,0
31453,1
31454,1
31455,0
31456,1
31457,1
31458,0
31459,0
31460,1
31461,0
31462,0
31463,0
31464,1
31465,1
31466,0
31467,0
31468,1
31469,1
31470,1
31471,0
31472,1
31473,0
31474,0
31475,1
31476,1
31477,0
31478,1
31479,1
31480,1
31481,1
31482,1
31483,0
31484,1
31485,0
31486,1
31487,1
31488,1
31489,1
31490,1
31491,0
31492,1
31493,1
31494,0
31495,1
31496,1
31497,1
31498,0
31499,1
31500,0
31501,0
31502,0
31503,0
31504,0
31505,0
31506,0
31507,0
31508,1
31509,1
31510,0
31511,1
31512,1
31513,1
31514,0
31515,1
31516,0
31517,1
31518,1
31519,0
31520,0
31521,0
31522,1
31523,1
31524,0
31525,0
31526,1
31527,1
31528,0
31529,1
31530,0
31531,1
31532,0
31533,0
31534,1
31535,0
31536,1
31537,0
31538,1
31539,1
31540,1
31541,1
31542,0
31543,0
31544,1
31545,1
31546,0
31547,1
31548,1
31549,0
31550,0
31551,0
31552,0
31553,1
31554,0
31555,0
31556,0
31557,1
31558,1
31559,0
31560,1
31561,1
31562,1
31563,1
31564,1
31565,1
31566,1
31567,1
31568,1
31569,0
31570,0
31571,1
31572,1
31573,0
31574,0
31575,1
31576,0
31577,0
31578,1
31579,1
31580,1
31581,1
31582,0
31583,0
31584,0
31585,0
31586,0
31587,1
31588,1
31589,1
31590,0
31591,0
31592,0
31593,1
31594,0
31595,1
31596,1
31597,0
31598,1
31599,1
31600,0
31601,0
31602,1
31603,0
31604,1
31605,1
31606,0
31607,1
31608,0
31609,0
31610,0
31611,0
31612,1
31613,1
31614,0
31615,0
31616,1
31617,1
31618,0
31619,0
31620,1
31621,1
31622,0
31623,1
31624,1
31625,1
31626,1
31627,1
31628,0
31629,1
31630,1
31631,0
31632,0
31633,0
31634,1
31635,1
31636,0
31637,1
31638,0
31639,1
31640,0
31641,1
31642,1
31643,1
31644,0
31645,0
31646,0
31647,0
31648,0
31649,1
31650,0
31651,1
31652,1
31653,0
31654,0
31655,1
31656,1
31657,1
31658,0
31659,1
31660,1
31661,0
31662,1
31663,0
31664,0
31665,0
31666,1
31667,1
31668,0
31669,1
31670,1
31671,0
31672,0
31673,0
31674,1
31675,1
31676,0
31677,0
31678,1
31679,1
31680,0
31681,1
31682,0
31683,1
31684,0
31685,0
31686,1
31687,0
31688,1
31689,1
31690,0
31691,1
31692,1
31693,1
31694,0
31695,0
31696,1
31697,0
31698,0
31699,0
31700,0
31701,1
31702,1
31703,1
31704,1
31705,0
31706,1
31707,1
31708,1
31709,1
31710,1
31711,1
31712,0
31713,1
31714,0
31715,0
31716,1
31717,1
31718,1
31719,1
31720,1
31721,0
31722,0
31723,0
31724,0
31725,0
31726,1
31727,1
31728,1
31729,0
31730,0
31731,0
31732,0
31733,0
31734,1
31735,0
31736,0
31737,1
31738,1
31739,1
31740,0
31741,0
31742,1
31743,0
31744,0
31745,1
31746,0
31747,0
31748,1
31749,0
31750,0
31751,0
31752,1
31753,1
31754,0
31755,0
31756,0
31757,0
31758,1
31759,1
31760,0
31761,1
31762,0
31763,1
31764,0
31765,1
31766,0
31767,1
31768,0
31769,0
31770,0
31771,1
31772,1
31773,0
31774,0
31775,1
31776,0
31777,0
31778,1
31779,0
31780,0
31781,0
31782,0
31783,1
31784,1
31785,1
31786,1
31787,1
31788,1
31789,0
31790,1
31791,1
31792,1
31793,1
31794,1
31795,1
31796,1
31797,1
31798,0
31799,1
31800,1
31801,0
31802,0
31803,1
31804,0
31805,1
31806,0
31807,1
31808,1
31809,0
31810,1
31811,1
31812,0
31813,0
31814,1
31815,1
31816,1
31817,1
31818,1
31819,1
31820,0
31821,1
31822,1
31823,1
31824,1
31825,1
31826,0
31827,1
31828,0
31829,1
31830,1
31831,1
31832,0
31833,1
31834,1
31835,1
31836,1
31837,1
31838,1
31839,1
31840,0
31841,1
31842,1
31843,1
31844,0
31845,0
31846,1
31847,1
31848,1
31849,1
31850,0
31851,0
31852,0
31853,0
31854,0
31855,1
31856,0
31857,0
31858,1
31859,0
31860,0
31861,0
31862,1
31863,1
31864,1
31865,0
31866,1
31867,1
31868,1
31869,1
31870,0
31871,0
31872,1
31873,0
31874,1
31875,1
31876,1
31877,1
31878,1
31879,1
31880,0
31881,0
31882,1
31883,1
31884,0
31885,0
31886,0
31887,0
31888,0
31889,0
31890,0
31891,0
31892,0
31893,1
31894,0
31895,0
31896,0
31897,0
31898,1
31899,0
31900,0
31901,0
31902,1
31903,1
31904,0
31905,0
31906,1
31907,0
31908,1
31909,0
31910,1
31911,0
31912,0
31913,0
31914,0
31915,0
31916,0
31917,0
31918,1
31919,1
31920,0
31921,0
31922,1
31923,1
31924,0
31925,0
31926,1
31927,1
31928,0
31929,0
31930,1
31931,1
31932,1
31933,0
31934,1
31935,0
31936,0
31937,0
31938,0
31939,1
31940,1
31941,1
31942,0
31943,0
31944,0
31945,0
31946,0
31947,1
31948,0
31949,1
31950,1
31951,0
31952,0
31953,1
31954,0
31955,0
31956,1
31957,0
31958,1
31959,1
31960,1
31961,1
31962,0
31963,0
31964,1
31965,1
31966,1
31967,1
31968,1
31969,1
31970,1
31971,0
31972,0
31973,1
31974,0
31975,1
31976,0
31977,1
31978,0
31979,1
31980,0
31981,0
31982,1
31983,1
31984,0
31985,0
31986,1
31987,1
31988,1
31989,0
31990,0
31991,0
31992,0
31993,1
31994,0
31995,0
31996,1
31997,0
31998,0
31999,1
32000,1
32001,0
32002,0
32003,0
32004,0
32005,1
32006,1
32007,0
32008,0
32009,0
32010,1
32011,0
32012,0
32013,0
32014,0
32015,0
32016,0
32017,1
32018,1
32019,1
32020,1
32021,1
32022,0
32023,0
32024,0
32025,1
32026,1
32027,1
32028,0
32029,1
32030,0
32031,1
32032,1
32033,0
32034,1
32035,0
32036,0
32037,0
32038,1
32039,1
32040,0
32041,1
32042,1
32043,1
32044,1
32045,1
32046,0
32047,0
32048,0
32049,1
32050,0
32051,1
32052,1
32053,1
32054,0
32055,1
32056,1
32057,1
32058,1
32059,1
32060,0
32061,1
32062,0
32063,0
32064,1
32065,0
32066,0
32067,1
32068,1
32069,1
32070,1
32071,0
32072,1
32073,1
32074,0
32075,0
32076,0
32077,1
32078,0
32079,1
32080,1
32081,1
32082,0
32083,0
32084,1
32085,1
32086,1
32087,0
32088,1
32089,1
32090,0
32091,1
32092,0
32093,0
32094,1
32095,0
32096,0
32097,1
32098,1
32099,1
32100,1
32101,0
32102,1
32103,0
32104,1
32105,1
32106,1
32107,0
32108,0
32109,1
32110,1
32111,1
32112,0
32113,1
32114,0
32115,0
32116,1
32117,0
32118,0
32119,0
32120,1
32121,1
32122,1
32123,0
32124,0
32125,0
32126,1
32127,0
32128,0
32129,1
32130,0
32131,0
32132,1
32133,0
32134,1
32135,0
32136,1
32137,1
32138,0
32139,1
32140,0
32141,1
32142,0
32143,1
32144,1
32145,0
32146,0
32147,0
32148,0
32149,1
32150,0
32151,1
32152,1
32153,1
32154,1
32155,1
32156,0
32157,0
32158,0
32159,0
32160,1
32161,0
32162,0
32163,1
32164,0
32165,1
32166,0
32167,0
32168,0
32169,1
32170,1
32171,0
32172,1
32173,0
32174,0
32175,1
32176,0
32177,0
32178,0
32179,0
32180,0
32181,0
32182,1
32183,1
32184,0
32185,0
32186,0
32187,1
32188,1
32189,0
32190,0
32191,0
32192,0
32193,0
32194,0
32195,0
32196,1
32197,0
32198,0
32199,1
32200,0
32201,0
32202,1
32203,0
32204,1
32205,0
32206,1
32207,0
32208,1
32209,1
32210,1
32211,1
32212,0
32213,1
32214,0
32215,0
32216,1
32217,0
32218,0
32219,1
32220,1
32221,1
32222,0
32223,0
32224,1
32225,0
32226,0
32227,0
32228,1
32229,1
32230,1
32231,1
32232,0
32233,0
32234,1
32235,0
32236,0
32237,0
32238,0
32239,1
32240,1
32241,1
32242,1
32243,0
32244,1
32245,1
32246,1
32247,0
32248,1
32249,0
32250,0
32251,0
32252,0
32253,1
32254,1
32255,0
32256,0
32257,1
32258,1
32259,0
32260,1
32261,1
32262,0
32263,0
32264,0
32265,0
32266,1
32267,0
32268,1
32269,0
32270,0
32271,1
32272,0
32273,1
32274,0
32275,0
32276,1
32277,0
32278,0
32279,1
32280,1
32281,1
32282,0
32283,1
32284,1
32285,0
32286,1
32287,1
32288,1
32289,0
32290,1
32291,0
32292,1
32293,0
32294,1
32295,1
32296,1
32297,1
32298,0
32299,1
32300,1
